"","original","person","timeStamp","comment"
"82","M. Yovanovitch: (40:21) This will soon cause real harm if it hasn’t already. The State Department as a tool of foreign policy often doesn’t get the same kind of attention or even respect as the military might of the Pentagon, but we are, as they say, the pointy end of the spear. If we lose our edge, the US will inevitably have to use other tools even more than it does today, and those other tools are blunter, more expensive and not universally effective. Moreover, attacks are leading to a crisis in the State Department as the policy process is visibly unraveling. Leadership vacancies go unfilled, and senior and mid-level officers ponder an uncertain future. The crisis has moved from the impact on individuals to an impact on the institution itself. The State Department is being hollowed out from within at a competitive and complex time on the world stage.","M. Yovanovitch","40:21","This will soon cause real harm if it hasn’t already. The State Department as a tool of foreign policy often doesn’t get the same kind of attention or even respect as the military might of the Pentagon, but we are, as they say, the pointy end of the spear. If we lose our edge, the US will inevitably have to use other tools even more than it does today, and those other tools are blunter, more expensive and not universally effective. Moreover, attacks are leading to a crisis in the State Department as the policy process is visibly unraveling. Leadership vacancies go unfilled, and senior and mid-level officers ponder an uncertain future. The crisis has moved from the impact on individuals to an impact on the institution itself. The State Department is being hollowed out from within at a competitive and complex time on the world stage."
"83","M. Yovanovitch: (41:20) This is not a time to undercut our diplomats. It is the responsibility of the Department’s leaders to stand up for the institution and the individuals who make that institution still today, the most effective diplomatic force in the world. And Congress has a responsibility to reinvest in our diplomacy. That’s an investment in our national security. It’s an investment in our future and our children’s future. As I close, let me be clear on who we are and how we serve this country. We are professionals. We are public servants who by vocation and training, pursue the policies of the president, regardless of who holds that office or what party they affiliate with. We handle American citizen services, facilitate trade and commerce, work security issues, represent the US and report to and advise Washington, to mention just some of our functions, and we make a difference every day. We are people who repeatedly uproot our lives, who risk and sometimes give our lives for this country.","M. Yovanovitch","41:20","This is not a time to undercut our diplomats. It is the responsibility of the Department’s leaders to stand up for the institution and the individuals who make that institution still today, the most effective diplomatic force in the world. And Congress has a responsibility to reinvest in our diplomacy. That’s an investment in our national security. It’s an investment in our future and our children’s future. As I close, let me be clear on who we are and how we serve this country. We are professionals. We are public servants who by vocation and training, pursue the policies of the president, regardless of who holds that office or what party they affiliate with. We handle American citizen services, facilitate trade and commerce, work security issues, represent the US and report to and advise Washington, to mention just some of our functions, and we make a difference every day. We are people who repeatedly uproot our lives, who risk and sometimes give our lives for this country."
"84","M. Yovanovitch: (42:35) We are the 52 Americans who 40 years ago this month, began 444 days of deprivation, torture and captivity in Tehran. We are the dozens of Americans stationed at our Embassy in Cuba, and consulates in China, who mysteriously and dangerously, and in some cases perhaps even permanently, were injured and attacked from unknown sources several years ago. And we are Ambassador Chris Stevens, Sean Patrick Smith, Ty Woods and Glen Doherty, people rightly called heroes for their ultimate sacrifice to this nation’s foreign policy interests in Libya eight years ago. We honor these individuals. They represent each one of you here and every American. These courageous individuals were attacked because they symbolized America.","M. Yovanovitch","42:35","We are the 52 Americans who 40 years ago this month, began 444 days of deprivation, torture and captivity in Tehran. We are the dozens of Americans stationed at our Embassy in Cuba, and consulates in China, who mysteriously and dangerously, and in some cases perhaps even permanently, were injured and attacked from unknown sources several years ago. And we are Ambassador Chris Stevens, Sean Patrick Smith, Ty Woods and Glen Doherty, people rightly called heroes for their ultimate sacrifice to this nation’s foreign policy interests in Libya eight years ago. We honor these individuals. They represent each one of you here and every American. These courageous individuals were attacked because they symbolized America."
"85","M. Yovanovitch: (43:31) What you need to know, what Americans need to know, is that while thankfully most of us answer the call to duty in far less dramatic ways, every foreign service officer runs the same risks, and very often, so do our families. They serve too. As individuals, as a community, we answer the call to duty to advance and protect the interests of the United States. We take our oath seriously, the same oath that each one of you take, to support and defend the Constitution of the United States against all enemies, foreign and domestic, and to bear true faith and allegiance to the same. I count myself lucky to be a Foreign Service Officer, fortunate to serve with the best America has to offer, blessed to serve the American people for the last 33 years. I thank you for your attention. I welcome your questions.","M. Yovanovitch","43:31","What you need to know, what Americans need to know, is that while thankfully most of us answer the call to duty in far less dramatic ways, every foreign service officer runs the same risks, and very often, so do our families. They serve too. As individuals, as a community, we answer the call to duty to advance and protect the interests of the United States. We take our oath seriously, the same oath that each one of you take, to support and defend the Constitution of the United States against all enemies, foreign and domestic, and to bear true faith and allegiance to the same. I count myself lucky to be a Foreign Service Officer, fortunate to serve with the best America has to offer, blessed to serve the American people for the last 33 years. I thank you for your attention. I welcome your questions."
"86","Adam Schiff: (44:29) Thank you, Ambassador. We count ourselves lucky to have you serve the country as you have for decades. We will now move to the 45 minute rounds. I recognize myself and majority counsel for 45 minutes. Ambassador Yovanovitch, thank you again for appearing today. All Americans are deeply in your debt. And before I hand it over to Mr. Goldman, our staff counsel, I want to ask you about a few of the pivotal events of interest to the country. First of all, was fighting corruption in Ukraine a key element of US policy and one in which you placed the highest priority?","Adam Schiff","44:29","Thank you, Ambassador. We count ourselves lucky to have you serve the country as you have for decades. We will now move to the 45 minute rounds. I recognize myself and majority counsel for 45 minutes. Ambassador Yovanovitch, thank you again for appearing today. All Americans are deeply in your debt. And before I hand it over to Mr. Goldman, our staff counsel, I want to ask you about a few of the pivotal events of interest to the country. First of all, was fighting corruption in Ukraine a key element of US policy and one in which you placed the highest priority?"
"87","M. Yovanovitch: (45:07) Yes, it was.","M. Yovanovitch","45:07","Yes, it was."
"88","Adam Schiff: (45:12) And can you explain why?","Adam Schiff","45:12","And can you explain why?"
"89","M. Yovanovitch: (45:12) It was important, and it was actually stated in our policy and in our strategy, it was important because corruption was undermining the integrity of the governance system in Ukraine. And as I noted in my statement, countries that have leaders that are honest and trustworthy make better partners for us. Countries where there is a level playing field for our US business makes it easier for our companies to do business there, to trade and to profit in those countries, and what had been happening since the Soviet Union, and this is very much a Soviet legacy, is that corrupt interests were undermining not only the governance, but also the economy of Ukraine. We see enormous potential in Ukraine and would like to have a more capable, more trustworthy partner there.","M. Yovanovitch","45:12","It was important, and it was actually stated in our policy and in our strategy, it was important because corruption was undermining the integrity of the governance system in Ukraine. And as I noted in my statement, countries that have leaders that are honest and trustworthy make better partners for us. Countries where there is a level playing field for our US business makes it easier for our companies to do business there, to trade and to profit in those countries, and what had been happening since the Soviet Union, and this is very much a Soviet legacy, is that corrupt interests were undermining not only the governance, but also the economy of Ukraine. We see enormous potential in Ukraine and would like to have a more capable, more trustworthy partner there."
"90","Adam Schiff: (46:11) And I know this may be awkward for you to answer since it’s a question about yourself and your reputation, but is it fair to say that you earned a reputation for being a champion of anti-corruption efforts in Ukraine?","Adam Schiff","46:11","And I know this may be awkward for you to answer since it’s a question about yourself and your reputation, but is it fair to say that you earned a reputation for being a champion of anti-corruption efforts in Ukraine?"
"91","M. Yovanovitch: (46:24) Yes, yes.","M. Yovanovitch","46:24","Yes, yes."
"92","Adam Schiff: (46:28) I don’t know if you had a chance to watch George Kent’s testimony yesterday, but would you agree with his rather frank assessment that if you fight corruption, you’re going to piss off some corrupt people?","Adam Schiff","46:28","I don’t know if you had a chance to watch George Kent’s testimony yesterday, but would you agree with his rather frank assessment that if you fight corruption, you’re going to piss off some corrupt people?"
"93","M. Yovanovitch: (46:38) Yes.","M. Yovanovitch","46:38","Yes."
"94","Adam Schiff: (46:40) And in your efforts fighting corruption to advance US policy interests, did you anger some of the corrupt leaders in Ukraine?","Adam Schiff","46:40","And in your efforts fighting corruption to advance US policy interests, did you anger some of the corrupt leaders in Ukraine?"
"95","M. Yovanovitch: (46:47) Yes.","M. Yovanovitch","46:47","Yes."
"96","Adam Schiff: (46:49) Was one of those corrupt people Prosecutor General Yuriy Lutsenko?","Adam Schiff","46:49","Was one of those corrupt people Prosecutor General Yuriy Lutsenko?"
"97","M. Yovanovitch: (46:52) Yes, I believe so.","M. Yovanovitch","46:52","Yes, I believe so."
"98","Adam Schiff: (46:55) Was another one of those corrupt people Lutsenko’s predecessor another corrupt Prosecutor General named Viktor Shokin?","Adam Schiff","46:55","Was another one of those corrupt people Lutsenko’s predecessor another corrupt Prosecutor General named Viktor Shokin?"
"99","M. Yovanovitch: (47:02) Apparently so, although I’ve never met him.","M. Yovanovitch","47:02","Apparently so, although I’ve never met him."
"100","Adam Schiff: (47:05) At some point did you come to learn that both Lutsenko and Shokin were in touch with Rudy Giuliani, President Trump’s lawyer and representative?","Adam Schiff","47:05","At some point did you come to learn that both Lutsenko and Shokin were in touch with Rudy Giuliani, President Trump’s lawyer and representative?"
"101","M. Yovanovitch: (47:13) Yes.","M. Yovanovitch","47:13","Yes."
"102","Adam Schiff: (47:15) In fact, did Giuliani try to overturn a decision that you participated in to deny Shokin a visa?","Adam Schiff","47:15","In fact, did Giuliani try to overturn a decision that you participated in to deny Shokin a visa?"
"103","M. Yovanovitch: (47:23) Yes, that is what I was told.","M. Yovanovitch","47:23","Yes, that is what I was told."
"104","Adam Schiff: (47:25) And that was denial was based on Mr. Shokin’s corruption?","Adam Schiff","47:25","And that was denial was based on Mr. Shokin’s corruption?"
"105","M. Yovanovitch: (47:28) Yes, that’s true.","M. Yovanovitch","47:28","Yes, that’s true."
"106","Adam Schiff: (47:31) And was it Mr. Lutsenko, among others, who coordinated with Mr. Giuliani to pedal false accusations against you as well as the Bidens?","Adam Schiff","47:31","And was it Mr. Lutsenko, among others, who coordinated with Mr. Giuliani to pedal false accusations against you as well as the Bidens?"
"107","M. Yovanovitch: (47:41) Yes, that is my understanding.","M. Yovanovitch","47:41","Yes, that is my understanding."
"108","Adam Schiff: (47:43) And were these smears also amplified by the president’s son, Donald Trump Jr. as well as certain hosts on Fox?","Adam Schiff","47:43","And were these smears also amplified by the president’s son, Donald Trump Jr. as well as certain hosts on Fox?"
"109","M. Yovanovitch: (47:53) Yes, yes, that is the case.","M. Yovanovitch","47:53","Yes, yes, that is the case."
"110","Adam Schiff: (47:57) In the face of this smear campaign, did colleagues at the State Department try to get a statement of support for you from Secretary Pompeo?","Adam Schiff","47:57","In the face of this smear campaign, did colleagues at the State Department try to get a statement of support for you from Secretary Pompeo?"
"111","M. Yovanovitch: (48:04) Yes.","M. Yovanovitch","48:04","Yes."
"112","Adam Schiff: (48:05) Were they successful?","Adam Schiff","48:05","Were they successful?"
"113","M. Yovanovitch: (48:07) No.","M. Yovanovitch","48:07","No."
"114","Adam Schiff: (48:09) Did you come to learn that they couldn’t issue such a statement because they feared it would be undercut by the president?","Adam Schiff","48:09","Did you come to learn that they couldn’t issue such a statement because they feared it would be undercut by the president?"
"115","M. Yovanovitch: (48:15) Yes.","M. Yovanovitch","48:15","Yes."
"116","Adam Schiff: (48:18) And then were you told that though you had done nothing wrong you did not enjoy the confidence of the president and could no longer serve as ambassador?","Adam Schiff","48:18","And then were you told that though you had done nothing wrong you did not enjoy the confidence of the president and could no longer serve as ambassador?"
"117","M. Yovanovitch: (48:25) Yes, that is correct.","M. Yovanovitch","48:25","Yes, that is correct."
"118","Adam Schiff: (48:28) In fact, you flew home from Kiev on the same day as the inauguration of Ukraine’s new president?","Adam Schiff","48:28","In fact, you flew home from Kiev on the same day as the inauguration of Ukraine’s new president?"
"119","M. Yovanovitch: (48:33) That’s true.","M. Yovanovitch","48:33","That’s true."
"120","Adam Schiff: (48:35) That inauguration was attended by three who have become known as the three amigos, Ambassador Sondland, Volker and Perry, was it?","Adam Schiff","48:35","That inauguration was attended by three who have become known as the three amigos, Ambassador Sondland, Volker and Perry, was it?"
"121","M. Yovanovitch: (48:42) Yes.","M. Yovanovitch","48:42","Yes."
"122","Adam Schiff: (48:45) And three days after that inauguration, in a meeting with President Trump, are you aware that the president designated these three amigos to coordinate Ukraine policy with Rudy Giuliani?","Adam Schiff","48:45","And three days after that inauguration, in a meeting with President Trump, are you aware that the president designated these three amigos to coordinate Ukraine policy with Rudy Giuliani?"
"123","M. Yovanovitch: (48:56) Since then I have become aware of that.","M. Yovanovitch","48:56","Since then I have become aware of that."
"124","Adam Schiff: (48:57) This is the same Rudy Giuliani who orchestrated the smear campaign against you?","Adam Schiff","48:57","This is the same Rudy Giuliani who orchestrated the smear campaign against you?"
"125","M. Yovanovitch: (49:03) Yes.","M. Yovanovitch","49:03","Yes."
"126","Adam Schiff: (49:05) And the same Rudy Giuliani who during the now infamous July 25th, phone call the President recommended to Zelensky in the context of the two investigations the president wanted into the 2016 election and the Bidens?","Adam Schiff","49:05","And the same Rudy Giuliani who during the now infamous July 25th, phone call the President recommended to Zelensky in the context of the two investigations the president wanted into the 2016 election and the Bidens?"
"127","M. Yovanovitch: (49:17) Yes.","M. Yovanovitch","49:17","Yes."
"128","Adam Schiff: (49:20) And finally ambassador, in that July 25th phone call, the president praises one of these corrupt former Ukrainian prosecutors and says they were treated very unfairly. They were treated unfairly, not you was smeared and recalled, but one of them. What message does that send to your colleagues in the US Embassy in Kiev?","Adam Schiff","49:20","And finally ambassador, in that July 25th phone call, the president praises one of these corrupt former Ukrainian prosecutors and says they were treated very unfairly. They were treated unfairly, not you was smeared and recalled, but one of them. What message does that send to your colleagues in the US Embassy in Kiev?"
"129","M. Yovanovitch: (49:48) I’m just not sure what the basis for that kind of a statement would be. Certainly not from our reporting over years.","M. Yovanovitch","49:48","I’m just not sure what the basis for that kind of a statement would be. Certainly not from our reporting over years."
"130","Adam Schiff: (49:58) Did you have concern though or do you have concern today about what message the president’s actions sends to the people who were still in Ukraine representing the United States when a well respected ambassador can be smeared out of her post with the participation and acquiescence of the president of the United States?","Adam Schiff","49:58","Did you have concern though or do you have concern today about what message the president’s actions sends to the people who were still in Ukraine representing the United States when a well respected ambassador can be smeared out of her post with the participation and acquiescence of the president of the United States?"
"131","M. Yovanovitch: (50:21) Well, it’s I think been a big hit for morale both at the US Embassy Kiev but also more broadly, in the State Department.","M. Yovanovitch","50:21","Well, it’s I think been a big hit for morale both at the US Embassy Kiev but also more broadly, in the State Department."
"132","Adam Schiff: (50:34) Is it fair to say that other ambassadors and others of lesser rank who serve the United States in embassies around the world might look at this and think if I take on corrupt people in these countries that could happen to me?","Adam Schiff","50:34","Is it fair to say that other ambassadors and others of lesser rank who serve the United States in embassies around the world might look at this and think if I take on corrupt people in these countries that could happen to me?"
"133","M. Yovanovitch: (50:50) I think that is a fair statement, yes.","M. Yovanovitch","50:50","I think that is a fair statement, yes."
"134","Adam Schiff: (50:53) Mr. Goldman.","Adam Schiff","50:53","Mr. Goldman."
"135","Mr. Goldman: (50:55) Thank you Mr. Chairman. Ambassador Yovanovitch, on April 24th of this year at approximately 10:00 PM, you received a telephone call while you were at the embassy in Kiev, from the Director General of the State Department, and this was just three days after President Zelensky’s election and the call between President Trump and President Zelensky that we just heard from Ranking Member, Nunes. At the time that this urgent call came in, what were you in the middle of doing?","Mr. Goldman","50:55","Thank you Mr. Chairman. Ambassador Yovanovitch, on April 24th of this year at approximately 10:00 PM, you received a telephone call while you were at the embassy in Kiev, from the Director General of the State Department, and this was just three days after President Zelensky’s election and the call between President Trump and President Zelensky that we just heard from Ranking Member, Nunes. At the time that this urgent call came in, what were you in the middle of doing?"
"136","M. Yovanovitch: (51:33) I was hosting an event in honor of Kateryna Handziuk, who is an anti-corruption activist or was an anti-corruption activist in Ukraine. We had given her the Woman of Courage award from Ukraine and in fact, the Worldwide Woman of Courage event at the Worldwide Women of Courage event in Washington DC. Secretary Pompeo singled her out for her amazing work in Ukraine to fight corrupt interest in the south of Ukraine. She very tragically died because she was attacked by acid and several months later died a very, very painful death. We thought it was important that justice be done for Kateryna Handziuk and for others to fight corruption in Ukraine because this is, it’s not a tabletop exercise. Their lives are in the balance. And so we wanted to bring attention to this. We held an event and gave her father who of course is still mourning her, that award, the Woman of Courage event.","M. Yovanovitch","51:33","I was hosting an event in honor of Kateryna Handziuk, who is an anti-corruption activist or was an anti-corruption activist in Ukraine. We had given her the Woman of Courage award from Ukraine and in fact, the Worldwide Woman of Courage event at the Worldwide Women of Courage event in Washington DC. Secretary Pompeo singled her out for her amazing work in Ukraine to fight corrupt interest in the south of Ukraine. She very tragically died because she was attacked by acid and several months later died a very, very painful death. We thought it was important that justice be done for Kateryna Handziuk and for others to fight corruption in Ukraine because this is, it’s not a tabletop exercise. Their lives are in the balance. And so we wanted to bring attention to this. We held an event and gave her father who of course is still mourning her, that award, the Woman of Courage event."
"137","Mr. Goldman: (52:47) And her current Woman of Courage award stemmed from her anti-corruption efforts in Ukraine?","Mr. Goldman","52:47","And her current Woman of Courage award stemmed from her anti-corruption efforts in Ukraine?"
"138","M. Yovanovitch: (52:52) Yes, that is true.","M. Yovanovitch","52:52","Yes, that is true."
"139","Mr. Goldman: (52:53) Was it ever determined who threw the acid and killed her?","Mr. Goldman","52:53","Was it ever determined who threw the acid and killed her?"
"140","M. Yovanovitch: (52:59) There had been investigations but while some of the lower ranking individuals that were involved in this have been arrested, those who ordered this have not yet been apprehended.","M. Yovanovitch","52:59","There had been investigations but while some of the lower ranking individuals that were involved in this have been arrested, those who ordered this have not yet been apprehended."
"141","Mr. Goldman: (53:15) After you stepped away from this anti-corruption event to take this call, what did the Director General tell you?","Mr. Goldman","53:15","After you stepped away from this anti-corruption event to take this call, what did the Director General tell you?"
"142","M. Yovanovitch: (53:22) She said that there was a great concern on the seventh floor of the State Department, that is where the leadership of the State Department sits, there was great concern, they were worried. She just wanted to give me a heads up about this and things seem to be going on and so she just wanted to give me a heads up. I had to know how to react to something like that. I asked her what it was about, what did she think it was about. She didn’t know. She said that she was going to try and find out more but she had wanted to give me a heads up. In fact, I think she may even have been instructed to give me a heads up on that. And so I asked her, what is the next step here? So she said she would try to find out more and she would try to call me by midnight.","M. Yovanovitch","53:22","She said that there was a great concern on the seventh floor of the State Department, that is where the leadership of the State Department sits, there was great concern, they were worried. She just wanted to give me a heads up about this and things seem to be going on and so she just wanted to give me a heads up. I had to know how to react to something like that. I asked her what it was about, what did she think it was about. She didn’t know. She said that she was going to try and find out more but she had wanted to give me a heads up. In fact, I think she may even have been instructed to give me a heads up on that. And so I asked her, what is the next step here? So she said she would try to find out more and she would try to call me by midnight."
"143","Mr. Goldman: (54:08) What happened next?","Mr. Goldman","54:08","What happened next?"
"144","M. Yovanovitch: (54:10) Around one o’clock in the morning, she called me again and she said that there were great concerns, there were concerns up the street and she said I needed to get home… come home immediately, get on the next plane to the US. And I asked her why, and she said she wasn’t sure but there were concerns about my security. I asked her, “My physical security?” Because sometimes Washington knows more than we do about these things, and she said no, she hadn’t gotten that impression that it was a physical security issue but they were concerned about my security and I needed to come home right away. I argued. This is extremely irregular and no reason given. But in the end, I did get on the next plane home.","M. Yovanovitch","54:10","Around one o’clock in the morning, she called me again and she said that there were great concerns, there were concerns up the street and she said I needed to get home… come home immediately, get on the next plane to the US. And I asked her why, and she said she wasn’t sure but there were concerns about my security. I asked her, “My physical security?” Because sometimes Washington knows more than we do about these things, and she said no, she hadn’t gotten that impression that it was a physical security issue but they were concerned about my security and I needed to come home right away. I argued. This is extremely irregular and no reason given. But in the end, I did get on the next plane home."
"145","Mr. Goldman: (55:04) You said you… there were concerns up the street. What did you understand that to mean?","Mr. Goldman","55:04","You said you… there were concerns up the street. What did you understand that to mean?"
"146","M. Yovanovitch: (55:08) The White House.","M. Yovanovitch","55:08","The White House."
"147","Mr. Goldman: (55:11) Did she explain in any more detail what she meant by concerns about your security?","Mr. Goldman","55:11","Did she explain in any more detail what she meant by concerns about your security?"
"148","M. Yovanovitch: (55:19) No, she didn’t. I did specifically ask whether this had to do with the Mayor Giuliani’s allegations against me and so forth, and she said she didn’t know. It didn’t even actually appear to me that she seemed to be aware of that. No, no reason was offered.","M. Yovanovitch","55:19","No, she didn’t. I did specifically ask whether this had to do with the Mayor Giuliani’s allegations against me and so forth, and she said she didn’t know. It didn’t even actually appear to me that she seemed to be aware of that. No, no reason was offered."
"149","Mr. Goldman: (55:39) Did she explain what the urgency was for you to come back on the next flight?","Mr. Goldman","55:39","Did she explain what the urgency was for you to come back on the next flight?"
"150","M. Yovanovitch: (55:45) The only thing that’s pertinent to that was that when she said that there were concerns about my security. That’s all but it was not further explained.","M. Yovanovitch","55:45","The only thing that’s pertinent to that was that when she said that there were concerns about my security. That’s all but it was not further explained."
"151","Mr. Goldman: (55:53) Now, prior to this abrupt call back to Washington DC, had you been offered an extension of your post by the State Department?","Mr. Goldman","55:53","Now, prior to this abrupt call back to Washington DC, had you been offered an extension of your post by the State Department?"
"152","M. Yovanovitch: (56:04) Yes, the Under Secretary for Political Affairs had asked whether I would extend for another year departing in July of 2020.","M. Yovanovitch","56:04","Yes, the Under Secretary for Political Affairs had asked whether I would extend for another year departing in July of 2020."
"153","Mr. Goldman: (56:14) When was that request made?","Mr. Goldman","56:14","When was that request made?"
"154","M. Yovanovitch: (56:17) In early March.","M. Yovanovitch","56:17","In early March."
"155","Mr. Goldman: (56:19) So about a month and a half before this call?","Mr. Goldman","56:19","So about a month and a half before this call?"
"156","M. Yovanovitch: (56:21) Yes.","M. Yovanovitch","56:21","Yes."
"157","Mr. Goldman: (56:23) Did anyone at the State Department ever express concerns about your job performance?","Mr. Goldman","56:23","Did anyone at the State Department ever express concerns about your job performance?"
"158","M. Yovanovitch: (56:31) No.","M. Yovanovitch","56:31","No."
"159","Mr. Goldman: (56:31) Now, after you returned to Washington a couple of days after that, you met with the Deputy Secretary of State. And at your deposition, you said that Deputy Secretary of State told you that you had done nothing wrong but that there was a concerted campaign against you. What did he mean by that?","Mr. Goldman","56:31","Now, after you returned to Washington a couple of days after that, you met with the Deputy Secretary of State. And at your deposition, you said that Deputy Secretary of State told you that you had done nothing wrong but that there was a concerted campaign against you. What did he mean by that?"
"160","M. Yovanovitch: (56:48) I’m not exactly sure, but I took it to mean that the allegations that Mayor Giuliani and others were putting out there that that’s what it was.","M. Yovanovitch","56:48","I’m not exactly sure, but I took it to mean that the allegations that Mayor Giuliani and others were putting out there that that’s what it was."
"161","Mr. Goldman: (57:07) And who else was involved in this concerted campaign against you?","Mr. Goldman","57:07","And who else was involved in this concerted campaign against you?"
"162","M. Yovanovitch: (57:11) There were some members of the press and others in Mayor Giuliani’s circle.","M. Yovanovitch","57:11","There were some members of the press and others in Mayor Giuliani’s circle."
"163","Mr. Goldman: (57:17) And who from Ukraine?","Mr. Goldman","57:17","And who from Ukraine?"
"164","M. Yovanovitch: (57:21) In Ukraine, I think, well, Mr. Lutsenko, the Prosecutor General, and Mr. Shokin, his predecessor certainly.","M. Yovanovitch","57:21","In Ukraine, I think, well, Mr. Lutsenko, the Prosecutor General, and Mr. Shokin, his predecessor certainly."
"165","Mr. Goldman: (57:32) And at this time Mr. Lutsenko was the lead Prosecutor General, is that right?","Mr. Goldman","57:32","And at this time Mr. Lutsenko was the lead Prosecutor General, is that right?"
"166","M. Yovanovitch: (57:36) Yes, that is correct.","M. Yovanovitch","57:36","Yes, that is correct."
"167","Mr. Goldman: (57:37) And had President Zelensky indicated whether or not he was going to keep him on after the election?","Mr. Goldman","57:37","And had President Zelensky indicated whether or not he was going to keep him on after the election?"
"168","M. Yovanovitch: (57:43) He had indicated he would not be keeping on Mr. Lutsenko.","M. Yovanovitch","57:43","He had indicated he would not be keeping on Mr. Lutsenko."
"169","Mr. Goldman: (57:47) And I believe you testified earlier that Mr. Lutsenko had a reputation for being corrupt. Is that right?","Mr. Goldman","57:47","And I believe you testified earlier that Mr. Lutsenko had a reputation for being corrupt. Is that right?"
"170","M. Yovanovitch: (57:53) That’s correct.","M. Yovanovitch","57:53","That’s correct."
"171","Mr. Goldman: (57:56) Now, during this conversation, did the Deputy Secretary tell you about your future as the ambassador to Ukraine?","Mr. Goldman","57:56","Now, during this conversation, did the Deputy Secretary tell you about your future as the ambassador to Ukraine?"
"172","M. Yovanovitch: (58:04) Well, he told me I needed to leave.","M. Yovanovitch","58:04","Well, he told me I needed to leave."
"173","Mr. Goldman: (58:07) What did he say?","Mr. Goldman","58:07","What did he say?"
"174","M. Yovanovitch: (58:09) He said that… I mean there was a lot of back and forth but ultimately he said the words that every foreign service officer understands, the president has lost confidence in you. That was a terrible thing to hear. And I said, “Well, I guess I have to go then.” But no real reason was offered as to why I had to leave and why it was being done in such a manner.","M. Yovanovitch","58:09","He said that… I mean there was a lot of back and forth but ultimately he said the words that every foreign service officer understands, the president has lost confidence in you. That was a terrible thing to hear. And I said, “Well, I guess I have to go then.” But no real reason was offered as to why I had to leave and why it was being done in such a manner."
"175","Mr. Goldman: (58:36) Did you have any indication that the State Department had lost confidence in you?","Mr. Goldman","58:36","Did you have any indication that the State Department had lost confidence in you?"
"176","M. Yovanovitch: (58:39) No.","M. Yovanovitch","58:39","No."
"177","Mr. Goldman: (58:42) And were you provided any reason why the president lost confidence in you?","Mr. Goldman","58:42","And were you provided any reason why the president lost confidence in you?"
"178","M. Yovanovitch: (58:49) No.","M. Yovanovitch","58:49","No."
"179","Mr. Goldman: (58:49) Now, you testified at your deposition that you were told at some point that Secretary Pompeo had tried to protect you but that he was no longer able to do that. Were you aware of these efforts to protect you?","Mr. Goldman","58:49","Now, you testified at your deposition that you were told at some point that Secretary Pompeo had tried to protect you but that he was no longer able to do that. Were you aware of these efforts to protect you?"
"180","M. Yovanovitch: (59:04) No, I was not until that meeting with Deputy Secretary, Sullivan.","M. Yovanovitch","59:04","No, I was not until that meeting with Deputy Secretary, Sullivan."
"181","Mr. Goldman: (59:12) And were you… Did you understand who he was trying to protect you from?","Mr. Goldman","59:12","And were you… Did you understand who he was trying to protect you from?"
"182","M. Yovanovitch: (59:19) Well, my understanding was that the president had wanted me to leave and there was some discussion about that over the prior months.","M. Yovanovitch","59:19","Well, my understanding was that the president had wanted me to leave and there was some discussion about that over the prior months."
"183","Mr. Goldman: (59:31) Did you have any understanding why Secretary Pompeo was no longer able to protect you?","Mr. Goldman","59:31","Did you have any understanding why Secretary Pompeo was no longer able to protect you?"
"184","M. Yovanovitch: (59:37) No, it was just a statement made that he was no longer able to protect me.","M. Yovanovitch","59:37","No, it was just a statement made that he was no longer able to protect me."
"185","Mr. Goldman: (59:41) So just like that you had to leave Ukraine as soon as possible?","Mr. Goldman","59:41","So just like that you had to leave Ukraine as soon as possible?"
"186","M. Yovanovitch: (59:45) Yes.","M. Yovanovitch","59:45","Yes."
"187","Mr. Goldman: (59:45) How did that make you feel?","Mr. Goldman","59:45","How did that make you feel?"
"188","M. Yovanovitch: (59:48) Terrible honestly. After 33 years of service to our country, it was terrible. It is not the way I wanted my career to end.","M. Yovanovitch","59:48","Terrible honestly. After 33 years of service to our country, it was terrible. It is not the way I wanted my career to end."
"189","Mr. Goldman: (59:58) But you also told this deputy secretary that this was a dangerous precedent. What did you mean by that?","Mr. Goldman","59:58","But you also told this deputy secretary that this was a dangerous precedent. What did you mean by that?"
"190","Announcer: (00:00) … of our country. We take it back out now to the hearing, where this is set to begin in just about two minutes away.","Announcer","00:00","… of our country. We take it back out now to the hearing, where this is set to begin in just about two minutes away."
"191","Adam Schiff: (00:57) We will come to order.","Adam Schiff","00:57","We will come to order."
"192","M. Conaway: (00:58) Mr. Chairman, [inaudible 00:00:58] inquiry.","M. Conaway","00:58","Mr. Chairman, [inaudible 00:00:58] inquiry."
"193","Adam Schiff: (01:00) Gentleman will state his inquiry.","Adam Schiff","01:00","Gentleman will state his inquiry."
"194","M. Conaway: (01:01) Thank you, sir. It appears that counsel for the witness this morning has paper copies of the slides that were used during the questioning. If that’s true, does that mean that you and/or your team has been in coordination with him and/or her with respect to her testimony this morning? And if that’s true, how does that comport with H.Res.660 in the fairness that is purportedly associated with that resolution?","M. Conaway","01:01","Thank you, sir. It appears that counsel for the witness this morning has paper copies of the slides that were used during the questioning. If that’s true, does that mean that you and/or your team has been in coordination with him and/or her with respect to her testimony this morning? And if that’s true, how does that comport with H.Res.660 in the fairness that is purportedly associated with that resolution?"
