"","original","person","timeStamp","comment"
"39","Sondland: (34:11) Ms. Kenna replied, “Gordon, I’ll pass to the Secretary. Thank you.” Again, everyone was in the loop.","Sondland","34:11","Ms. Kenna replied, “Gordon, I’ll pass to the Secretary. Thank you.” Again, everyone was in the loop."
"40","Sondland: (34:23) Curiously, and this was very interesting to me. On August 26th, shortly before his visit to Kiev, Ambassador Bolton’s office requested Mr. Giuliani’s contact information from me. I send Ambassador Bolton the information directly. They requested Mr. Giuliani’s contact information on August 26th. I was first informed that the White House was withholding security aid to Ukraine during conversations with Ambassador Taylor on July 18th, 2019. However, as I testified before, I was never able to obtain a clear answer regarding the specific reason for the hold, whether it was bureaucratic in nature, which often happens, or reflected some other concern in the interagency process. I never participated in any of the subsequent DOD or DOS review meetings that others have described, so I can’t speak to what was discussed in those meetings.","Sondland","34:23","Curiously, and this was very interesting to me. On August 26th, shortly before his visit to Kiev, Ambassador Bolton’s office requested Mr. Giuliani’s contact information from me. I send Ambassador Bolton the information directly. They requested Mr. Giuliani’s contact information on August 26th. I was first informed that the White House was withholding security aid to Ukraine during conversations with Ambassador Taylor on July 18th, 2019. However, as I testified before, I was never able to obtain a clear answer regarding the specific reason for the hold, whether it was bureaucratic in nature, which often happens, or reflected some other concern in the interagency process. I never participated in any of the subsequent DOD or DOS review meetings that others have described, so I can’t speak to what was discussed in those meetings."
"41","Sondland: (35:43) Nonetheless, before the September 1st Warsaw meeting, the Ukrainians had become aware that security funds had yet to be disbursed. In the absence of credible explanation for the hold, I came to the conclusion that the aid, like the White House visit, was jeopardized.","Sondland","35:43","Nonetheless, before the September 1st Warsaw meeting, the Ukrainians had become aware that security funds had yet to be disbursed. In the absence of credible explanation for the hold, I came to the conclusion that the aid, like the White House visit, was jeopardized."
"42","Sondland: (36:06) In preparation for the September 1 Warsaw meeting, I asked Secretary Pompeo whether a face-to-face conversation between Trump and Zelensky would help to break the logjam, and this was when President Trump was still intending to travel to Warsaw. Specifically, on August 22nd, I emailed Secretary Pompeo directly, copying Secretariat Kenna. I wrote, and this is my email to Secretary Pompeo, “Should we block time in Warsaw for a short pull-aside for POTUS to meet Zelensky? I would ask Zelensky to look him in the eye and tell him that once Ukraine’s new justice folks are in place in mid-September, that Zelensky, he, Zelensky, should be able to move forward publicly and with confidence on those issues of importance to POTUS and the US. Hopefully, that will help break the logjam.” The Secretary replied, “Yes.”","Sondland","36:06","In preparation for the September 1 Warsaw meeting, I asked Secretary Pompeo whether a face-to-face conversation between Trump and Zelensky would help to break the logjam, and this was when President Trump was still intending to travel to Warsaw. Specifically, on August 22nd, I emailed Secretary Pompeo directly, copying Secretariat Kenna. I wrote, and this is my email to Secretary Pompeo, “Should we block time in Warsaw for a short pull-aside for POTUS to meet Zelensky? I would ask Zelensky to look him in the eye and tell him that once Ukraine’s new justice folks are in place in mid-September, that Zelensky, he, Zelensky, should be able to move forward publicly and with confidence on those issues of importance to POTUS and the US. Hopefully, that will help break the logjam.” The Secretary replied, “Yes.”"
"43","Sondland: (37:19) I followed up the next day asking to get 10 to 15 minutes on the Warsaw schedule for this. I said, “We’d like to know when it’s locked so that I can tell Zelensky and brief him.” Executive Secretary Kenna replied, “I will try for sure.”","Sondland","37:19","I followed up the next day asking to get 10 to 15 minutes on the Warsaw schedule for this. I said, “We’d like to know when it’s locked so that I can tell Zelensky and brief him.” Executive Secretary Kenna replied, “I will try for sure.”"
"44","Sondland: (37:37) Moreover, given my concerns about the security aid, I have no reason to dispute that portion of Senator Johnson’s recent letter, in which he recalls conversations he and I had on August 30th. By the end of August, my belief was that if Ukraine did something to demonstrate a serious intention to fight corruption, and specifically addressing Burisma and the 2016, then the hold on military aid would be lifted.","Sondland","37:37","Moreover, given my concerns about the security aid, I have no reason to dispute that portion of Senator Johnson’s recent letter, in which he recalls conversations he and I had on August 30th. By the end of August, my belief was that if Ukraine did something to demonstrate a serious intention to fight corruption, and specifically addressing Burisma and the 2016, then the hold on military aid would be lifted."
"45","Sondland: (38:08) There was a September 1st meeting with President Zelensky in Warsaw. Unfortunately, President Trump’s attendance at the Warsaw meeting was canceled due to Hurricane Dorian. Vice President Pence attended instead. I mentioned to Vice President Pence before the meetings with the Ukrainians that I had concerns that the delay in aid had become tied to the issue of investigations. I recall mentioning that before the Zelensky meeting.","Sondland","38:08","There was a September 1st meeting with President Zelensky in Warsaw. Unfortunately, President Trump’s attendance at the Warsaw meeting was canceled due to Hurricane Dorian. Vice President Pence attended instead. I mentioned to Vice President Pence before the meetings with the Ukrainians that I had concerns that the delay in aid had become tied to the issue of investigations. I recall mentioning that before the Zelensky meeting."
"46","Sondland: (38:37) During the actual meeting, President Zelensky raised the issue of security assistance directly with Vice President Pence. The Vice President said that he would speak to President Trump about it.","Sondland","38:37","During the actual meeting, President Zelensky raised the issue of security assistance directly with Vice President Pence. The Vice President said that he would speak to President Trump about it."
"47","Sondland: (38:49) Based on my previous communication with Secretary Pompeo, I felt comfortable sharing my concerns with Mr. Yermak. It was a very, very brief pull-aside conversation that happened within a few seconds. I told Mr. Yermak that I believed that the resumption of US aid would likely not occur until Ukraine took some kind of action on the public statement that we had been discussing for many weeks.","Sondland","38:49","Based on my previous communication with Secretary Pompeo, I felt comfortable sharing my concerns with Mr. Yermak. It was a very, very brief pull-aside conversation that happened within a few seconds. I told Mr. Yermak that I believed that the resumption of US aid would likely not occur until Ukraine took some kind of action on the public statement that we had been discussing for many weeks."
"48","Sondland: (39:17) As my other State Department colleagues have testified, this security aid was critical to Ukraine’s defense and should not have been delayed. I expressed this view to many during this period. But my goal, at the time, was to do what was necessary to get the aid released, to break the logjam. I believed that the public statement we had been discussing for weeks was essential to advancing that goal. I really regret that the Ukrainians were placed in that predicament, but I do not regret doing what I could to try to break the logjam and to solve the problem.","Sondland","39:17","As my other State Department colleagues have testified, this security aid was critical to Ukraine’s defense and should not have been delayed. I expressed this view to many during this period. But my goal, at the time, was to do what was necessary to get the aid released, to break the logjam. I believed that the public statement we had been discussing for weeks was essential to advancing that goal. I really regret that the Ukrainians were placed in that predicament, but I do not regret doing what I could to try to break the logjam and to solve the problem."
"49","Sondland: (39:58) I mentioned at the outset that throughout these events, we kept State Department leadership and others apprised of what we were doing. State Department was fully supportive of our engagement in Ukraine efforts, and was aware that a commitment to investigations was among the issues we were pursuing.","Sondland","39:58","I mentioned at the outset that throughout these events, we kept State Department leadership and others apprised of what we were doing. State Department was fully supportive of our engagement in Ukraine efforts, and was aware that a commitment to investigations was among the issues we were pursuing."
"50","Sondland: (40:18) To provide just two examples, on June 5th, the day after the US EU mission hosted our Independence Day, we did it a month early, Acting Assistant Secretary Phil Reeker sent an email to me, to Secretary Perry, and to others, forwarding some positive media coverage of President Zelensky’s attendance at our event. Mr. Reeker wrote, and I quote, “This headline underscores the importance and timeliness of Zelensky’s visit to Brussels, and the critical, perhaps historic, role of the dinner and engagement Gordon coordinated. Thank you for your participation and dedication to this effort.”","Sondland","40:18","To provide just two examples, on June 5th, the day after the US EU mission hosted our Independence Day, we did it a month early, Acting Assistant Secretary Phil Reeker sent an email to me, to Secretary Perry, and to others, forwarding some positive media coverage of President Zelensky’s attendance at our event. Mr. Reeker wrote, and I quote, “This headline underscores the importance and timeliness of Zelensky’s visit to Brussels, and the critical, perhaps historic, role of the dinner and engagement Gordon coordinated. Thank you for your participation and dedication to this effort.”"
"51","Sondland: (41:04) Months later, on September 3rd, I sent Secretary Pompeo an email to express my appreciation for his joining a series of meetings in Brussels following the Warsaw trip. I wrote, “Mike, thanks for schlepping to Europe. I think it was really important and the chemistry seems promising. Really appreciate it.”","Sondland","41:04","Months later, on September 3rd, I sent Secretary Pompeo an email to express my appreciation for his joining a series of meetings in Brussels following the Warsaw trip. I wrote, “Mike, thanks for schlepping to Europe. I think it was really important and the chemistry seems promising. Really appreciate it.”"
"52","Sondland: (41:31) Secretary Pompeo replied the next day on Wednesday, September 4th, quote, “All good. You’re doing great work. Keep banging away.” State Department leadership expressed total support for our efforts to engage the new Ukrainian administration.","Sondland","41:31","Secretary Pompeo replied the next day on Wednesday, September 4th, quote, “All good. You’re doing great work. Keep banging away.” State Department leadership expressed total support for our efforts to engage the new Ukrainian administration."
"53","Sondland: (41:51) Look, I’ve never doubted the strategic value of strengthening our alliance with Ukraine. At all times, our efforts were in good faith and fully transparent to those tasked with overseeing them. Our efforts were reported and approved. Not once do I recall encountering an objection.","Sondland","41:51","Look, I’ve never doubted the strategic value of strengthening our alliance with Ukraine. At all times, our efforts were in good faith and fully transparent to those tasked with overseeing them. Our efforts were reported and approved. Not once do I recall encountering an objection."
"54","Sondland: (42:14) It remains an honor to serve the people of the United States as their United States Ambassador to the European Union. I look forward to answering the Committee’s questions. Thank you.","Sondland","42:14","It remains an honor to serve the people of the United States as their United States Ambassador to the European Union. I look forward to answering the Committee’s questions. Thank you."
"55","Adam Schiff: (00:00) your interest in being here. In turn, we ask for your respect as we proceed with today’s hearing. It is the intention of the committee to proceed without disruptions. As Chairman, I’ll make all necessary and appropriate steps to maintain order and to ensure the committee is run in accordance with house rules, and House Resolution 660. With that, I now recognize myself to give an opening statement in the impeachment inquiry into Donald J. Trump, the 45th president of the United States.","Adam Schiff","00:00","your interest in being here. In turn, we ask for your respect as we proceed with today’s hearing. It is the intention of the committee to proceed without disruptions. As Chairman, I’ll make all necessary and appropriate steps to maintain order and to ensure the committee is run in accordance with house rules, and House Resolution 660. With that, I now recognize myself to give an opening statement in the impeachment inquiry into Donald J. Trump, the 45th president of the United States."
"56","Adam Schiff: (00:26) This morning we will hear from Gordon Sondland, the American Ambassador to the European Union. We are here today as part of the House of Representatives impeachment inquiry, because president Donald Trump sought to condition military aid to Ukraine in an Oval Office meeting with the new Ukrainian president, Volodymyr Zelensky, in exchange for politically motivated investigations that Trump believed would help his reelection campaign.","Adam Schiff","00:26","This morning we will hear from Gordon Sondland, the American Ambassador to the European Union. We are here today as part of the House of Representatives impeachment inquiry, because president Donald Trump sought to condition military aid to Ukraine in an Oval Office meeting with the new Ukrainian president, Volodymyr Zelensky, in exchange for politically motivated investigations that Trump believed would help his reelection campaign."
"57","Adam Schiff: (00:51) The first investigation was of a discredited conspiracy theory that Ukraine, not Russia, was responsible for interfering in the 2016 election. Second investigation that Trump demanded was into a political rival that he apparently feared most, Joe Biden. Trump sought to weaken Biden, and to refute the fact that his own election campaign in 2016 had been helped by Russian hacking and dumping operation, and Russian social media campaign directed by Vladimir Putin to help Trump.","Adam Schiff","00:51","The first investigation was of a discredited conspiracy theory that Ukraine, not Russia, was responsible for interfering in the 2016 election. Second investigation that Trump demanded was into a political rival that he apparently feared most, Joe Biden. Trump sought to weaken Biden, and to refute the fact that his own election campaign in 2016 had been helped by Russian hacking and dumping operation, and Russian social media campaign directed by Vladimir Putin to help Trump."
"58","Adam Schiff: (01:27) Trump’s scheme undermined military and diplomatic support for a key ally, and undercut US anti-corruption efforts in Ukraine. Trump put his personal and political interests above those of the United States. As ambassador Sondland would later tell career foreign service officer David Holmes, immediately after speaking to the President, “Trump did not give a expletive about Ukraine. He cares about big stuff that benefits him, like the Biden investigations that Rudy Giuliani was pushing.”","Adam Schiff","01:27","Trump’s scheme undermined military and diplomatic support for a key ally, and undercut US anti-corruption efforts in Ukraine. Trump put his personal and political interests above those of the United States. As ambassador Sondland would later tell career foreign service officer David Holmes, immediately after speaking to the President, “Trump did not give a expletive about Ukraine. He cares about big stuff that benefits him, like the Biden investigations that Rudy Giuliani was pushing.”"
"59","Adam Schiff: (01:58) Ambassador Sondland was a skilled deal maker, but in trying to satisfy a directive from the President found himself increasingly embroiled in an effort to press the new Ukrainian president, that deviated sharply from the norm in both terms of policy and process. In February, Ambassador Sondland traveled to Ukraine on his first official trip to that country. While in Kiev, he met with then US Ambassador to Ukraine, Marie Yovanovitch, and found her to be an excellent diplomat with a deep command of Ukrainian internal dynamics.","Adam Schiff","01:58","Ambassador Sondland was a skilled deal maker, but in trying to satisfy a directive from the President found himself increasingly embroiled in an effort to press the new Ukrainian president, that deviated sharply from the norm in both terms of policy and process. In February, Ambassador Sondland traveled to Ukraine on his first official trip to that country. While in Kiev, he met with then US Ambassador to Ukraine, Marie Yovanovitch, and found her to be an excellent diplomat with a deep command of Ukrainian internal dynamics."
"60","Adam Schiff: (02:29) On April 21st, Zelensky was elected president of Ukraine and spoke to President Trump who congratulated him, and said he would look into attending Zelensky’s inauguration, but pledged to send someone at a very, very high level. Between the time of that call and the inaugural and May 20, Trump’s attitude towards Ukraine hardened.","Adam Schiff","02:29","On April 21st, Zelensky was elected president of Ukraine and spoke to President Trump who congratulated him, and said he would look into attending Zelensky’s inauguration, but pledged to send someone at a very, very high level. Between the time of that call and the inaugural and May 20, Trump’s attitude towards Ukraine hardened."
"61","Adam Schiff: (02:52) On May 13th, the President ordered Vice President Mike Pence, not to attend Zelensky’s inauguration, opting instead to dispatch the self dubbed Three Amigos; Energy Secretary Rick Perry, Ambassador Sondland, and Ambassador Kurt Volker, the special representative for Ukraine negotiations.","Adam Schiff","02:52","On May 13th, the President ordered Vice President Mike Pence, not to attend Zelensky’s inauguration, opting instead to dispatch the self dubbed Three Amigos; Energy Secretary Rick Perry, Ambassador Sondland, and Ambassador Kurt Volker, the special representative for Ukraine negotiations."
"62","Adam Schiff: (03:09) After returning from the inauguration, members of the US delegation briefed President Trump on their encouraging first interactions with the new current Ukrainian administration. They urged the President to meet was Zelensky, but the President’s reaction was decidedly hostile. The President’s order was clear, however. Talk with Rudy.","Adam Schiff","03:09","After returning from the inauguration, members of the US delegation briefed President Trump on their encouraging first interactions with the new current Ukrainian administration. They urged the President to meet was Zelensky, but the President’s reaction was decidedly hostile. The President’s order was clear, however. Talk with Rudy."
"63","Adam Schiff: (03:31) During this meeting, ambassador Sondland first became aware of what Giuliani and the President were really interested in. “This whole thing was sort of a continuum,” he testified at his deposition, “… starting at the May 23rd meeting. Ending up at the end of the line when the transcript of the call came out.” “It was a continuum,” he would explain, “… that became more insidious over time.”","Adam Schiff","03:31","During this meeting, ambassador Sondland first became aware of what Giuliani and the President were really interested in. “This whole thing was sort of a continuum,” he testified at his deposition, “… starting at the May 23rd meeting. Ending up at the end of the line when the transcript of the call came out.” “It was a continuum,” he would explain, “… that became more insidious over time.”"
"64","Adam Schiff: (03:58) The Three Amigos were disappointed with Trump’s directive to engage Giuliani, but vowed to press ahead. Ambassador Sondland, “We could abandon the goal of a White House meeting for President Zelensky,” which the group teamed crucial for US/Ukrainian relations, “… or we could do as President Trump directed and talk to Mr. Giuliani to address the President’s concerns. We chose the latter path.”","Adam Schiff","03:58","The Three Amigos were disappointed with Trump’s directive to engage Giuliani, but vowed to press ahead. Ambassador Sondland, “We could abandon the goal of a White House meeting for President Zelensky,” which the group teamed crucial for US/Ukrainian relations, “… or we could do as President Trump directed and talk to Mr. Giuliani to address the President’s concerns. We chose the latter path.”"
"65","Adam Schiff: (04:24) In the coming weeks, Ambassador Sondland got more clearly involved in Ukraine policymaking. Starting with the June 4 US mission to the EU Independence Day event in Brussels, one month early. Secretary Perry, Ulrich Brechbuhl and the State Department Counselor, and Sondland met with President Zelensky, whom Sondland had invited personally on the margins of the event.","Adam Schiff","04:24","In the coming weeks, Ambassador Sondland got more clearly involved in Ukraine policymaking. Starting with the June 4 US mission to the EU Independence Day event in Brussels, one month early. Secretary Perry, Ulrich Brechbuhl and the State Department Counselor, and Sondland met with President Zelensky, whom Sondland had invited personally on the margins of the event."
"66","Adam Schiff: (04:48) On June 10, 2019, Secretary Perry organized a conference call with Sondland, then National Security Advisor, John Bolton, Volker and others. They reviewed Ukraine strategy with Bolton and decided that Perry, Sondland and Volker would assist Ambassador Bill Taylor, the new acting ambassador in Kiev on Ukraine, and discuss Trump’s desire for Rudy Giuliani to be somehow involved. At the end of the call, according to Sondland, we all felt very comfortable with the strategy moving forward.","Adam Schiff","04:48","On June 10, 2019, Secretary Perry organized a conference call with Sondland, then National Security Advisor, John Bolton, Volker and others. They reviewed Ukraine strategy with Bolton and decided that Perry, Sondland and Volker would assist Ambassador Bill Taylor, the new acting ambassador in Kiev on Ukraine, and discuss Trump’s desire for Rudy Giuliani to be somehow involved. At the end of the call, according to Sondland, we all felt very comfortable with the strategy moving forward."
"67","Adam Schiff: (05:17) Two weeks later, on June 27th, Ambassador Sondland called Taylor to say that, “Zelensky needed to make clear to President Trump that he was not standing in the way of investigations.” On July 10th, Ambassador Sondland and other US officials met at the White House with a group of US and Ukrainian officials. Participants in the meeting have told us that Ambassador Sondland invoked acting White House Chief of Staff, Mick Mulvaney, and said that the White House meeting sought by the Ukrainian President with Trump would happen only if Ukraine undertook certain investigations. National Security Advisor, Bolton, abruptly ended the meeting upon hearing this.","Adam Schiff","05:17","Two weeks later, on June 27th, Ambassador Sondland called Taylor to say that, “Zelensky needed to make clear to President Trump that he was not standing in the way of investigations.” On July 10th, Ambassador Sondland and other US officials met at the White House with a group of US and Ukrainian officials. Participants in the meeting have told us that Ambassador Sondland invoked acting White House Chief of Staff, Mick Mulvaney, and said that the White House meeting sought by the Ukrainian President with Trump would happen only if Ukraine undertook certain investigations. National Security Advisor, Bolton, abruptly ended the meeting upon hearing this."
"68","Adam Schiff: (05:55) Undeterred, Sondland brought Ukrainian delegation downstairs to another part of the White House and was more explicit. According to witnesses, Ukraine needed to investigate the Bidens or Burisma in the 2016 election interference if they wanted to get a meeting at all.","Adam Schiff","05:55","Undeterred, Sondland brought Ukrainian delegation downstairs to another part of the White House and was more explicit. According to witnesses, Ukraine needed to investigate the Bidens or Burisma in the 2016 election interference if they wanted to get a meeting at all."
"69","Adam Schiff: (06:11) Following this meeting in July, Bolton said that he would not be part of whatever drug deal Sondland and Mulvaney are cooking up on this. Sondland continued to press for a meeting, but he and others were willing to settle for a phone call as an intermediate step.","Adam Schiff","06:11","Following this meeting in July, Bolton said that he would not be part of whatever drug deal Sondland and Mulvaney are cooking up on this. Sondland continued to press for a meeting, but he and others were willing to settle for a phone call as an intermediate step."
"70","Adam Schiff: (06:25) On July 21, Taylor texted Sondland that, “President Zelensky is sensitive about Ukraine being taken seriously, not merely as an instrument of Washington domestic reelection politics.” Sondland responded, “Absolutely, but we need to get the conversation started and the relationship built irrespective of the pretext, so that Zelensky and Trump could meet and all of this will be fixed.”","Adam Schiff","06:25","On July 21, Taylor texted Sondland that, “President Zelensky is sensitive about Ukraine being taken seriously, not merely as an instrument of Washington domestic reelection politics.” Sondland responded, “Absolutely, but we need to get the conversation started and the relationship built irrespective of the pretext, so that Zelensky and Trump could meet and all of this will be fixed.”"
"71","Adam Schiff: (06:54) On July 25th, the day of the Trump/Zelensky call, Volker had lunch in Kiev with a senior aid to Ukrainian President Zelensky, and later texted the aide to say that he’d heard from the White House, “Assuming President Z convinces Trump he will investigate, get to the bottom of what happened in 2016, we will nail down date for visit to Washington. Good luck.”","Adam Schiff","06:54","On July 25th, the day of the Trump/Zelensky call, Volker had lunch in Kiev with a senior aid to Ukrainian President Zelensky, and later texted the aide to say that he’d heard from the White House, “Assuming President Z convinces Trump he will investigate, get to the bottom of what happened in 2016, we will nail down date for visit to Washington. Good luck.”"
"72","Adam Schiff: (07:17) Ambassador Sondland spoke to President Trump a few minutes before the call was placed, but was not on the call. During that now infamous phone call with Zelensky, Trump responded to the Ukrainian expression of appreciation for US defense support, and requests to buy more Javelin anti-tank missiles by saying, “I would like you to do us a favor, though.” Trump asked Zelensky to investigate the discredited 2016 conspiracy theory, and even more ominously, look into the Bidens.","Adam Schiff","07:17","Ambassador Sondland spoke to President Trump a few minutes before the call was placed, but was not on the call. During that now infamous phone call with Zelensky, Trump responded to the Ukrainian expression of appreciation for US defense support, and requests to buy more Javelin anti-tank missiles by saying, “I would like you to do us a favor, though.” Trump asked Zelensky to investigate the discredited 2016 conspiracy theory, and even more ominously, look into the Bidens."
"73","Adam Schiff: (07:46) Neither had been part of the official preparatory material for the call, but they were in Donald Trump’s personal interest, and the interests of his reelection campaign. The Ukrainian President knew about both in advance. In part because of Ambassador Volker, and Ambassador Sondland’s efforts to make him aware of what the President was demanding.","Adam Schiff","07:46","Neither had been part of the official preparatory material for the call, but they were in Donald Trump’s personal interest, and the interests of his reelection campaign. The Ukrainian President knew about both in advance. In part because of Ambassador Volker, and Ambassador Sondland’s efforts to make him aware of what the President was demanding."
"74","Adam Schiff: (08:06) Around this time, Ambassador Sondland became aware of the suspension of security assistance to Ukraine, which had been announced on a secure inter-agency video conference on July 18th. Telling us that it was extremely odd that nobody involved in making and implementing policy towards Ukraine knew why the aid had been put on hold. During August, Sondland participated in conference calls, and text messages with Volker and Juliani and said that the gist of every call was what was going to go in the press statement.","Adam Schiff","08:06","Around this time, Ambassador Sondland became aware of the suspension of security assistance to Ukraine, which had been announced on a secure inter-agency video conference on July 18th. Telling us that it was extremely odd that nobody involved in making and implementing policy towards Ukraine knew why the aid had been put on hold. During August, Sondland participated in conference calls, and text messages with Volker and Juliani and said that the gist of every call was what was going to go in the press statement."
"75","Adam Schiff: (08:37) In August, nine text message with Volker/Sondland stated, “I think POTUS really wants the deliverable,” which was according to Sondland a deliverable public statement that President Trump wanted to see or hear before a White House meeting could happen.","Adam Schiff","08:37","In August, nine text message with Volker/Sondland stated, “I think POTUS really wants the deliverable,” which was according to Sondland a deliverable public statement that President Trump wanted to see or hear before a White House meeting could happen."
"76","Adam Schiff: (08:52) On September 1, Ambassador Sondland participated in Vice President Pence’s bilateral meeting was Zelensky in Warsaw, during which Zelensky raised the suspended security assistance. Following that meeting, Sondland approached the senior Ukrainian official to tell him that he believed what could help them move the aid was if the Ukrainian Prosecutor General would go to the mic and announced that he was opening the Burisma investigation.","Adam Schiff","08:52","On September 1, Ambassador Sondland participated in Vice President Pence’s bilateral meeting was Zelensky in Warsaw, during which Zelensky raised the suspended security assistance. Following that meeting, Sondland approached the senior Ukrainian official to tell him that he believed what could help them move the aid was if the Ukrainian Prosecutor General would go to the mic and announced that he was opening the Burisma investigation."
"77","Adam Schiff: (09:18) Sondland told Taylor that he had made a mistake by telling Ukrainians that an Oval Office Meeting was dependent on a public announcement of investigations. In fact, everything was dependent on such an announcement, including security assistance.","Adam Schiff","09:18","Sondland told Taylor that he had made a mistake by telling Ukrainians that an Oval Office Meeting was dependent on a public announcement of investigations. In fact, everything was dependent on such an announcement, including security assistance."
"78","Adam Schiff: (09:37) Even the announcement by the Prosecutor General would not satisfy the President. On September 7, Sondland spoke to the President and told Tim Morrison and Bill Taylor about the call shortly thereafter. The President said that although this was not a quid pro quo, if President Zelensky did not clear things up in public we would be at a stalemate. Moreover, an announcement by the Prosecutor General would not be enough. President Zelensky must announce personally that he would open the investigations.","Adam Schiff","09:37","Even the announcement by the Prosecutor General would not satisfy the President. On September 7, Sondland spoke to the President and told Tim Morrison and Bill Taylor about the call shortly thereafter. The President said that although this was not a quid pro quo, if President Zelensky did not clear things up in public we would be at a stalemate. Moreover, an announcement by the Prosecutor General would not be enough. President Zelensky must announce personally that he would open the investigations."
"79","Adam Schiff: (10:07) Sondland Taylor that, “President Trump is a businessman. When a businessman is about to sign a check to someone who owes him something,” he said,”… the businessmen asks that person to pay up before signing the check.” The check referred to here was the US military assistance to Ukraine, and Ukraine had to pay up with investigations. Throughout early September, Volker and Sondland sought to close the deal on an agreement that Zelensky would announce investigations. After, Taylor texted Sondland on September 9, 2019 that, “I think it’s crazy to withhold security assistance for help with a political campaign.”","Adam Schiff","10:07","Sondland Taylor that, “President Trump is a businessman. When a businessman is about to sign a check to someone who owes him something,” he said,”… the businessmen asks that person to pay up before signing the check.” The check referred to here was the US military assistance to Ukraine, and Ukraine had to pay up with investigations. Throughout early September, Volker and Sondland sought to close the deal on an agreement that Zelensky would announce investigations. After, Taylor texted Sondland on September 9, 2019 that, “I think it’s crazy to withhold security assistance for help with a political campaign.”"
"80","Adam Schiff: (10:46) 16 days later, the transcript of the July 25th call was made public, and the American people learn the truth of how our President tried to take advantage of a vulnerable ally. Now it is up to Congress, as the People’s representatives, to determine what response is appropriate. If the President abused his power and invited foreign interference in our elections. If he sought to condition, coerce, extort, or bribe an ally into conducting investigations to aid his reelection campaign, and did so by withholding official act; a White House meeting, or hundreds of millions of dollars of needed military aid, it will be up to us to decide whether those acts are compatible with the office of the Presidency.","Adam Schiff","10:46","16 days later, the transcript of the July 25th call was made public, and the American people learn the truth of how our President tried to take advantage of a vulnerable ally. Now it is up to Congress, as the People’s representatives, to determine what response is appropriate. If the President abused his power and invited foreign interference in our elections. If he sought to condition, coerce, extort, or bribe an ally into conducting investigations to aid his reelection campaign, and did so by withholding official act; a White House meeting, or hundreds of millions of dollars of needed military aid, it will be up to us to decide whether those acts are compatible with the office of the Presidency."
"81","Adam Schiff: (11:28) Finally, I want to say a word about the President and Secretary Pompeo’s obstruction of this investigation. We have not received a single document from the State Department. As Ambassador Sondland’s opening statement today will make clear, those documents bear directly on this investigation and this impeachment inquiry. I think we know now, based on a sample of the documents attached to Ambassador Sondland’s statement, that the knowledge of this scheme was far and wide, and included among others Secretary of State Pompeo, as well as the Vice President.","Adam Schiff","11:28","Finally, I want to say a word about the President and Secretary Pompeo’s obstruction of this investigation. We have not received a single document from the State Department. As Ambassador Sondland’s opening statement today will make clear, those documents bear directly on this investigation and this impeachment inquiry. I think we know now, based on a sample of the documents attached to Ambassador Sondland’s statement, that the knowledge of this scheme was far and wide, and included among others Secretary of State Pompeo, as well as the Vice President."
"82","Adam Schiff: (12:12) We can see why Secretary Pompeo, and President Trump have made such a concerted, and across-the-board effort to obstruct this investigation and this impeachment inquiry. I will just say this. They do so at their own peril. I remind the President that Article Three of the Impeachment Articles drafted against President Nixon was his refusal to obey the subpoenas of Congress. With that, I recognize ranking member Nunes for any remarks that he would wish to make.","Adam Schiff","12:12","We can see why Secretary Pompeo, and President Trump have made such a concerted, and across-the-board effort to obstruct this investigation and this impeachment inquiry. I will just say this. They do so at their own peril. I remind the President that Article Three of the Impeachment Articles drafted against President Nixon was his refusal to obey the subpoenas of Congress. With that, I recognize ranking member Nunes for any remarks that he would wish to make."
"83","Devin Nunes: (12:49) Thank the gentleman. As we learned last night, story time last night, we get story time first thing this morning. Ambassador Sondland, welcome. Glad you’re here. I’m really not glad you’re here, but welcome to the fifth day of this circus.","Devin Nunes","12:49","Thank the gentleman. As we learned last night, story time last night, we get story time first thing this morning. Ambassador Sondland, welcome. Glad you’re here. I’m really not glad you’re here, but welcome to the fifth day of this circus."
"84","Devin Nunes: (13:07) As I’ve noted before, the Democrats on this committee spent three years accusing President Trump of being a Russian agent. In March 2018, after a year-long investigation, Intelligence Committee Republicans issued a 240-page report describing in detail how the Russians meddled in the 2016 elections, and making specific recommendations to improve our election security. Denouncing the report as a whitewash, and accusing Republicans of subverting the investigation, the Democrats issued their own report, focusing on their now debunked conspiracy theory that the Trump campaign colluded with Russia to hack the elections.","Devin Nunes","13:07","As I’ve noted before, the Democrats on this committee spent three years accusing President Trump of being a Russian agent. In March 2018, after a year-long investigation, Intelligence Committee Republicans issued a 240-page report describing in detail how the Russians meddled in the 2016 elections, and making specific recommendations to improve our election security. Denouncing the report as a whitewash, and accusing Republicans of subverting the investigation, the Democrats issued their own report, focusing on their now debunked conspiracy theory that the Trump campaign colluded with Russia to hack the elections."
"85","Devin Nunes: (13:54) Notably, the Democrats vowed at the time to present a further “comprehensive report,” after they finished their investigation into Trump’s treasonous collusion with Russia. For some completely unexplainable reason, after the implosion of their Russia hoax, the Democrats failed to issue that comprehensive report. We’re still waiting.","Devin Nunes","13:54","Notably, the Democrats vowed at the time to present a further “comprehensive report,” after they finished their investigation into Trump’s treasonous collusion with Russia. For some completely unexplainable reason, after the implosion of their Russia hoax, the Democrats failed to issue that comprehensive report. We’re still waiting."
