"","original","person","timeStamp","comment"
"111","Adam Schiff: (07:28) But the import of what Ambassador Sondland said during that meeting was that there was an agreement with Mick Mulvaney that Zelensky would get the meeting if they would undertake these investigations?","Adam Schiff","07:28","But the import of what Ambassador Sondland said during that meeting was that there was an agreement with Mick Mulvaney that Zelensky would get the meeting if they would undertake these investigations?"
"112","A. Vindman: (07:41) That is correct.","A. Vindman","07:41","That is correct."
"113","Adam Schiff: (07:44) About two weeks after that July 10th meeting, President Trump and President Zelensky had their second call. The now infamous July 25th call. Colonel Vindman, What was your real time reaction to hearing that call?","Adam Schiff","07:44","About two weeks after that July 10th meeting, President Trump and President Zelensky had their second call. The now infamous July 25th call. Colonel Vindman, What was your real time reaction to hearing that call?"
"114","A. Vindman: (08:01) Chairman, without hesitation, I knew that I had to report this to the White House council. I had concerns and it was my duty to report my concerns to the proper people in the chain of command.","A. Vindman","08:01","Chairman, without hesitation, I knew that I had to report this to the White House council. I had concerns and it was my duty to report my concerns to the proper people in the chain of command."
"115","Adam Schiff: (08:20) And what was your concern?","Adam Schiff","08:20","And what was your concern?"
"116","A. Vindman: (08:23) Well, chairman, as I said in my statement, it was inappropriate. It was improper for the president to demand an investigation into a political opponent, especially a foreign power where there’s at best dubious belief that this would be a completely impartial investigation and that would have significant implications if it became public knowledge and it would be perceived as a partisan play. It would undermine our Ukraine policy and it would undermine our national security.","A. Vindman","08:23","Well, chairman, as I said in my statement, it was inappropriate. It was improper for the president to demand an investigation into a political opponent, especially a foreign power where there’s at best dubious belief that this would be a completely impartial investigation and that would have significant implications if it became public knowledge and it would be perceived as a partisan play. It would undermine our Ukraine policy and it would undermine our national security."
"117","Adam Schiff: (09:07) Colonel, you’ve described this as a demand, this favor that the president asked. What is it about the relationship between the president of the United States and the president of Ukraine that leads you to conclude that when the president of the United States asks a favor like this, it’s really a demand?","Adam Schiff","09:07","Colonel, you’ve described this as a demand, this favor that the president asked. What is it about the relationship between the president of the United States and the president of Ukraine that leads you to conclude that when the president of the United States asks a favor like this, it’s really a demand?"
"118","A. Vindman: (09:25) Chairman, the culture I come from the, the military culture. When a senior asks you to do something, even if it’s polite and pleasant, it’s not to be taken as a request. It’s to be taken as an order. In this case, the power disparity between the two leaders, my impression is that in order to get the White House meeting President Zelensky would have to deliver these investigations.","A. Vindman","09:25","Chairman, the culture I come from the, the military culture. When a senior asks you to do something, even if it’s polite and pleasant, it’s not to be taken as a request. It’s to be taken as an order. In this case, the power disparity between the two leaders, my impression is that in order to get the White House meeting President Zelensky would have to deliver these investigations."
"119","Adam Schiff: (09:57) Ms. Williams, I think you described your reaction in your deposition when you listened to the call as you found it unusual and inappropriate, but I was struck by something else you said in your deposition. You said that it shed some light on possible other motivations behind a security assistance hold. What did you mean by that?","Adam Schiff","09:57","Ms. Williams, I think you described your reaction in your deposition when you listened to the call as you found it unusual and inappropriate, but I was struck by something else you said in your deposition. You said that it shed some light on possible other motivations behind a security assistance hold. What did you mean by that?"
"120","J. Williams: (10:21) Mr. Chairman, I was asked during the closed door testimony how I felt about the call and in reflecting on what I was thinking in that moment, it was the first time I had heard internally the president reference particular investigations that previously I had only heard about through Mr. Giuliani’s press interviews in press reporting.","J. Williams","10:21","Mr. Chairman, I was asked during the closed door testimony how I felt about the call and in reflecting on what I was thinking in that moment, it was the first time I had heard internally the president reference particular investigations that previously I had only heard about through Mr. Giuliani’s press interviews in press reporting."
"121","J. Williams: (10:45) So in that moment it was not clear whether there was a direct connection or linkage between the ongoing hold on security assistance and what the president may be asking President Zelensky to undertake in regard to investigations. So it was noteworthy in that regard. I did not have enough information to draw any firm conclusions.","J. Williams","10:45","So in that moment it was not clear whether there was a direct connection or linkage between the ongoing hold on security assistance and what the president may be asking President Zelensky to undertake in regard to investigations. So it was noteworthy in that regard. I did not have enough information to draw any firm conclusions."
"122","Adam Schiff: (11:08) But it raised the question in your mind as to whether the two were related?","Adam Schiff","11:08","But it raised the question in your mind as to whether the two were related?"
"123","J. Williams: (11:12) It was the first I had heard of any requests of Ukraine, which were that specific in nature. So it was noteworthy to me in that regard.","J. Williams","11:12","It was the first I had heard of any requests of Ukraine, which were that specific in nature. So it was noteworthy to me in that regard."
"124","Adam Schiff: (11:24) Both of you recall President Zelensky in that conversation raising the issue or mentioning Burisma, do you not?","Adam Schiff","11:24","Both of you recall President Zelensky in that conversation raising the issue or mentioning Burisma, do you not?"
"125","J. Williams: (11:36) That’s correct.","J. Williams","11:36","That’s correct."
"126","A. Vindman: (11:36) Correct.","A. Vindman","11:36","Correct."
"127","Adam Schiff: (11:38) And yet the word Burisma appears nowhere in the call record that’s been released to the public. Is that right?","Adam Schiff","11:38","And yet the word Burisma appears nowhere in the call record that’s been released to the public. Is that right?"
"128","J. Williams: (11:44) That’s right.","J. Williams","11:44","That’s right."
"129","A. Vindman: (11:45) Correct.","A. Vindman","11:45","Correct."
"130","Adam Schiff: (11:46) Do you know why that’s the case, why that was left out?","Adam Schiff","11:46","Do you know why that’s the case, why that was left out?"
"131","J. Williams: (11:49) I do not. I was not involved in the production of that transcript.","J. Williams","11:49","I do not. I was not involved in the production of that transcript."
"132","A. Vindman: (11:55) I attributed that to the fact that this transcript that is being produced may have not caught the word Burisma and in the transcript that was released, it was released as accompany, which is accurate. It’s not a significant omission.","A. Vindman","11:55","I attributed that to the fact that this transcript that is being produced may have not caught the word Burisma and in the transcript that was released, it was released as accompany, which is accurate. It’s not a significant omission."
"133","Adam Schiff: (12:17) Colonel, you pointed out the fact that that word was used, did you not?","Adam Schiff","12:17","Colonel, you pointed out the fact that that word was used, did you not?"
"134","A. Vindman: (12:21) Correct.","A. Vindman","12:21","Correct."
"135","Adam Schiff: (12:22) And the edit was not included in the record released to the public?","Adam Schiff","12:22","And the edit was not included in the record released to the public?"
"136","A. Vindman: (12:27) That’s right. I’d say it’s informed speculation that the folks that produced these transcripts do the best they can and they just didn’t catch the word. And that was my responsibility to then make sure that the transcript was as accurate as possible. And that’s what I attempted to do by putting that word back in because that was in my notes.","A. Vindman","12:27","That’s right. I’d say it’s informed speculation that the folks that produced these transcripts do the best they can and they just didn’t catch the word. And that was my responsibility to then make sure that the transcript was as accurate as possible. And that’s what I attempted to do by putting that word back in because that was in my notes."
"137","Adam Schiff: (12:50) I think Colonel, you testified in your deposition that you found it striking that Zelensky would bring up Burisma. That it indicated to you that he had been prepped for the call to expect this issue to come up. What led you to that conclusion?","Adam Schiff","12:50","I think Colonel, you testified in your deposition that you found it striking that Zelensky would bring up Burisma. That it indicated to you that he had been prepped for the call to expect this issue to come up. What led you to that conclusion?"
"138","A. Vindman: (13:06) It seemed unlikely that he would be familiar with a single company in the context of a call that was on the broader bilateral relationship and it seemed to me that he was either tracking this issue because it was in the press or he was otherwise prepped.","A. Vindman","13:06","It seemed unlikely that he would be familiar with a single company in the context of a call that was on the broader bilateral relationship and it seemed to me that he was either tracking this issue because it was in the press or he was otherwise prepped."
"139","Devin Nunes: (00:00) Thank you, Ms. Williams. Welcome.","Devin Nunes","00:00","Thank you, Ms. Williams. Welcome."
"140","J. WIlliams: (00:02) Thank you.","J. WIlliams","00:02","Thank you."
"141","Devin Nunes: (00:03) I want to just establish a few basic facts about your knowledge, Ukraine, Burisma and the role of the Bidens.","Devin Nunes","00:03","I want to just establish a few basic facts about your knowledge, Ukraine, Burisma and the role of the Bidens."
"142","J. WIlliams: (00:11) Yes, sir.","J. WIlliams","00:11","Yes, sir."
"143","Devin Nunes: (00:11) You spend an extraordinary amount of your time on Ukraine, correct? Ukraine is [crosstalk 00:00:15].","Devin Nunes","00:11","You spend an extraordinary amount of your time on Ukraine, correct? Ukraine is [crosstalk 00:00:15]."
"144","J. WIlliams: (00:18) Ukraine is one of the countries in my portfolio. I would not say an extraordinary amount of time, but certainly the vice president has engaged on Ukraine policy quite a bit in my eight months.","J. WIlliams","00:18","Ukraine is one of the countries in my portfolio. I would not say an extraordinary amount of time, but certainly the vice president has engaged on Ukraine policy quite a bit in my eight months."
"145","Devin Nunes: (00:27) And it’s in your portfolio?","Devin Nunes","00:27","And it’s in your portfolio?"
"146","J. WIlliams: (00:28) That’s correct.","J. WIlliams","00:28","That’s correct."
"147","Devin Nunes: (00:32) First off, were you aware in September of 2015 then, U.S. Ambassador to Ukraine, Geoffrey Pyatt publicly called for an investigation and this ends it into Zlochevsky, the president of Burisma. Were you aware of these public statements?","Devin Nunes","00:32","First off, were you aware in September of 2015 then, U.S. Ambassador to Ukraine, Geoffrey Pyatt publicly called for an investigation and this ends it into Zlochevsky, the president of Burisma. Were you aware of these public statements?"
"148","J. WIlliams: (00:52) No, not at the time.","J. WIlliams","00:52","No, not at the time."
"149","Devin Nunes: (00:54) You are today though?","Devin Nunes","00:54","You are today though?"
"150","J. WIlliams: (00:55) I’ve since heard them, yes.","J. WIlliams","00:55","I’ve since heard them, yes."
"151","Devin Nunes: (00:58) Did you know of anti-Trump efforts by various Ukrainian officials as well as Alexandra Chalupa, a DNC consultant?","Devin Nunes","00:58","Did you know of anti-Trump efforts by various Ukrainian officials as well as Alexandra Chalupa, a DNC consultant?"
"152","J. WIlliams: (01:06) No, I was not aware.","J. WIlliams","01:06","No, I was not aware."
"153","Devin Nunes: (01:08) Did you know about the deputy assistant secretary of state Kent’s concerns about potential conflict of interest into Hunter Biden’s sitting on the board of Burisma?","Devin Nunes","01:08","Did you know about the deputy assistant secretary of state Kent’s concerns about potential conflict of interest into Hunter Biden’s sitting on the board of Burisma?"
"154","J. WIlliams: (01:17) I did not work on Ukraine policy during that timeframe. So I’ve become aware of it through [crosstalk 00:01:21].","J. WIlliams","01:17","I did not work on Ukraine policy during that timeframe. So I’ve become aware of it through [crosstalk 00:01:21]."
"155","Devin Nunes: (01:21) In the last year or so?","Devin Nunes","01:21","In the last year or so?"
"156","J. WIlliams: (01:23) I’ve become aware of it through Mr. Kent’s testimony through this process.","J. WIlliams","01:23","I’ve become aware of it through Mr. Kent’s testimony through this process."
"157","Devin Nunes: (01:29) Did you know that financial records show a Ukrainian natural gas company Burisma routed more than $3 million to American accounts tied to Hunter Biden?","Devin Nunes","01:29","Did you know that financial records show a Ukrainian natural gas company Burisma routed more than $3 million to American accounts tied to Hunter Biden?"
"158","J. WIlliams: (01:40) No. I was not aware.","J. WIlliams","01:40","No. I was not aware."
"159","Devin Nunes: (01:42) Until?","Devin Nunes","01:42","Until?"
"160","J. WIlliams: (01:44) Until [crosstalk 00:01:44].","J. WIlliams","01:44","Until [crosstalk 00:01:44]."
"161","Devin Nunes: (01:44) You prepared for this hearing?","Devin Nunes","01:44","You prepared for this hearing?"
"162","J. WIlliams: (01:46) Until others have been testifying in more detail on those issues, that’s correct.","J. WIlliams","01:46","Until others have been testifying in more detail on those issues, that’s correct."
"163","Devin Nunes: (01:50) You’ve been following it more closely?","Devin Nunes","01:50","You’ve been following it more closely?"
"164","J. WIlliams: (01:53) Correct.","J. WIlliams","01:53","Correct."
"165","Devin Nunes: (01:55) Did you know that Burisma is American legal representatives met with Ukrainian officials just days after vice president Biden forced the firing of the country’s chief prosecutor?","Devin Nunes","01:55","Did you know that Burisma is American legal representatives met with Ukrainian officials just days after vice president Biden forced the firing of the country’s chief prosecutor?"
"166","J. WIlliams: (02:05) Again, sir, I was not working on Ukraine policy during that time.","J. WIlliams","02:05","Again, sir, I was not working on Ukraine policy during that time."
"167","Devin Nunes: (02:09) Yeah [crosstalk 00:02:09] and I’m not, none of these are trick questions. I’m just trying to get through them on the record.","Devin Nunes","02:09","Yeah [crosstalk 00:02:09] and I’m not, none of these are trick questions. I’m just trying to get through them on the record."
"168","J. WIlliams: (02:11) I understand. Yeah.","J. WIlliams","02:11","I understand. Yeah."
"169","Devin Nunes: (02:13) Did you know that Burisma lawyers pressured the state department in February 2016 after the raid and month before the firing of Shoken, and that they invoked Hunter Biden’s name as a reason to intervene?","Devin Nunes","02:13","Did you know that Burisma lawyers pressured the state department in February 2016 after the raid and month before the firing of Shoken, and that they invoked Hunter Biden’s name as a reason to intervene?"
"170","J. WIlliams: (02:25) I was not aware.","J. WIlliams","02:25","I was not aware."
"171","Devin Nunes: (02:27) Did you know that Joe Biden called Ukrainian president Poroshenko at least three times in February 2016 after the president and owner of Burisma’s home was raided on February 2nd by the state prosecutor’s office?","Devin Nunes","02:27","Did you know that Joe Biden called Ukrainian president Poroshenko at least three times in February 2016 after the president and owner of Burisma’s home was raided on February 2nd by the state prosecutor’s office?"
"172","J. WIlliams: (02:40) Not at the time. Again, I’ve become aware of that through this proceeding.","J. WIlliams","02:40","Not at the time. Again, I’ve become aware of that through this proceeding."
"173","Devin Nunes: (02:44) Thank you, Ms. Williams. Lieutenant Colonel Vindman, I’m going to ask you the same questions just to establish some basic facts about your knowledge about Ukraine, Burisma and the role of the Bidens. In September 2015 us ambassador to Ukraine, Geoffrey Pyatt publicly called for an investigation into Zlochevsky, the president of Burisma. Were you aware of these public statements?","Devin Nunes","02:44","Thank you, Ms. Williams. Lieutenant Colonel Vindman, I’m going to ask you the same questions just to establish some basic facts about your knowledge about Ukraine, Burisma and the role of the Bidens. In September 2015 us ambassador to Ukraine, Geoffrey Pyatt publicly called for an investigation into Zlochevsky, the president of Burisma. Were you aware of these public statements?"
"174","A. Vindman: (03:11) I wasn’t aware of them at the time.","A. Vindman","03:11","I wasn’t aware of them at the time."
"175","Devin Nunes: (03:13) When did you become aware of them?","Devin Nunes","03:13","When did you become aware of them?"
"176","A. Vindman: (03:15) During the course of the testimony and the depositions after this impeachment inquiry began.","A. Vindman","03:15","During the course of the testimony and the depositions after this impeachment inquiry began."
"177","Devin Nunes: (03:22) Did you know of anti-Trump efforts by various Ukrainian government officials, as well as Alexandra Chalupa, a DNC consultant?","Devin Nunes","03:22","Did you know of anti-Trump efforts by various Ukrainian government officials, as well as Alexandra Chalupa, a DNC consultant?"
"178","A. Vindman: (03:30) I’m not aware of any of these interference efforts.","A. Vindman","03:30","I’m not aware of any of these interference efforts."
"179","Devin Nunes: (03:36) Did you know about deputy assistant secretary of state’s Kent’s concerns about potential conflict of interest with Hunter Biden’s sitting on the board of Burisma?","Devin Nunes","03:36","Did you know about deputy assistant secretary of state’s Kent’s concerns about potential conflict of interest with Hunter Biden’s sitting on the board of Burisma?"
"180","A. Vindman: (03:44) The only thing I’m aware of pertains to his deposition.","A. Vindman","03:44","The only thing I’m aware of pertains to his deposition."
"181","Devin Nunes: (03:50) Did you know that financial records show a Ukrainian natural gas company, Burisma routed more than $3 million to the American accounts tied to Hunter Biden.","Devin Nunes","03:50","Did you know that financial records show a Ukrainian natural gas company, Burisma routed more than $3 million to the American accounts tied to Hunter Biden."
"182","A. Vindman: (03:59) I’m not aware of this fact.","A. Vindman","03:59","I’m not aware of this fact."
"183","Devin Nunes: (04:04) Until recently?","Devin Nunes","04:04","Until recently?"
"184","A. Vindman: (04:06) I guess I didn’t independently look into it. I’m just not aware of what kind of payments Mr. Biden may received. This is not something I’m aware of.","A. Vindman","04:06","I guess I didn’t independently look into it. I’m just not aware of what kind of payments Mr. Biden may received. This is not something I’m aware of."
"185","Devin Nunes: (04:16) Did you know that Burisma’s American legal representatives met with Ukrainian officials just days after vice president Biden forced the firing of the country’s chief prosecutor?","Devin Nunes","04:16","Did you know that Burisma’s American legal representatives met with Ukrainian officials just days after vice president Biden forced the firing of the country’s chief prosecutor?"
"186","A. Vindman: (04:24) I’m not aware of these meetings.","A. Vindman","04:24","I’m not aware of these meetings."
"187","Devin Nunes: (04:28) Did you know that Burisma lawyers pressure the state department in February 2016 after the raid and a month before the firing of Shoken that they invoked Hunter Biden’s name as a reason to intervene?","Devin Nunes","04:28","Did you know that Burisma lawyers pressure the state department in February 2016 after the raid and a month before the firing of Shoken that they invoked Hunter Biden’s name as a reason to intervene?"
"188","A. Vindman: (04:41) I’m not aware of any of these facts.","A. Vindman","04:41","I’m not aware of any of these facts."
"189","Devin Nunes: (04:44) Did you know that Joe Biden called Ukrainian president Poroshenko at least three times in February 2016 after the president and owner of Burisma’s home was raided on February 2nd by the state prosecutor’s office?","Devin Nunes","04:44","Did you know that Joe Biden called Ukrainian president Poroshenko at least three times in February 2016 after the president and owner of Burisma’s home was raided on February 2nd by the state prosecutor’s office?"
"190","A. Vindman: (04:57) I’m aware of the fact that president Biden or vice president Biden was a very engaged on Ukraine and had numerous engagements. That’s what I’m aware of.","A. Vindman","04:57","I’m aware of the fact that president Biden or vice president Biden was a very engaged on Ukraine and had numerous engagements. That’s what I’m aware of."
"191","Devin Nunes: (05:05) Ms. Williams and Lieutenant Colonel Vindman, as you may or may not know, this committee has spent nearly three years conducting various investigations starting with the Russia collusion hoax, Pfizer abuse, democratic hysteria over the lack of collusion and the Mueller report, and now this impeachment charade. One of the most concerning things regarding all of these investigations is the amount of classified or otherwise sensitive information I read in the press that derive either from this committee or sources in the administration.","Devin Nunes","05:05","Ms. Williams and Lieutenant Colonel Vindman, as you may or may not know, this committee has spent nearly three years conducting various investigations starting with the Russia collusion hoax, Pfizer abuse, democratic hysteria over the lack of collusion and the Mueller report, and now this impeachment charade. One of the most concerning things regarding all of these investigations is the amount of classified or otherwise sensitive information I read in the press that derive either from this committee or sources in the administration."
"192","Devin Nunes: (05:43) To be clear, I’m not accusing either one of you of leaking information. However, given that you are the first witnesses who actually have some firsthand knowledge of the president’s call by listening in on July 25th. It’s imperative to the American public’s understanding of the events that we get a quick few matters out-of-the-way first. Ms. Williams, let me just go to you first. For the purposes of the following questions, I’m only asking about the time period between from July 25th to September 25th.","Devin Nunes","05:43","To be clear, I’m not accusing either one of you of leaking information. However, given that you are the first witnesses who actually have some firsthand knowledge of the president’s call by listening in on July 25th. It’s imperative to the American public’s understanding of the events that we get a quick few matters out-of-the-way first. Ms. Williams, let me just go to you first. For the purposes of the following questions, I’m only asking about the time period between from July 25th to September 25th."
"193","J. WIlliams: (06:21) Okay.","J. WIlliams","06:21","Okay."
"194","Devin Nunes: (06:23) Did you discuss the July 25th phone call between president Trump and president Zelensky or any matters associated with a phone call with any members of the press?","Devin Nunes","06:23","Did you discuss the July 25th phone call between president Trump and president Zelensky or any matters associated with a phone call with any members of the press?"
"195","J. WIlliams: (06:33) No.","J. WIlliams","06:33","No."
"196","Devin Nunes: (06:35) To be clear, you never discussed these matters with the New York Times, the Washington Post, Politico, CNN, or any other media outlet?","Devin Nunes","06:35","To be clear, you never discussed these matters with the New York Times, the Washington Post, Politico, CNN, or any other media outlet?"
"197","J. WIlliams: (06:42) No, I did not.","J. WIlliams","06:42","No, I did not."
"198","Devin Nunes: (06:44) Did you ask or encourage any individual to share the substance of the July 25th phone call or any matter associated with the call with any member of the press?","Devin Nunes","06:44","Did you ask or encourage any individual to share the substance of the July 25th phone call or any matter associated with the call with any member of the press?"
"199","J. WIlliams: (06:53) I did not.","J. WIlliams","06:53","I did not."
"200","Devin Nunes: (06:55) Do you know of any individual who discussed the substance of the July 25th phone call or matter associated with the call with any member of the press?","Devin Nunes","06:55","Do you know of any individual who discussed the substance of the July 25th phone call or matter associated with the call with any member of the press?"
"201","J. WIlliams: (07:03) No, I do not.","J. WIlliams","07:03","No, I do not."
"202","Devin Nunes: (07:06) Lieutenant Colonel Vindman, the same questions for you. Did you discuss the July 25th phone call between president Trump and president Zelensky or any matter associated with a phone call with any member of the press?","Devin Nunes","07:06","Lieutenant Colonel Vindman, the same questions for you. Did you discuss the July 25th phone call between president Trump and president Zelensky or any matter associated with a phone call with any member of the press?"
"203","A. Vindman: (07:21) I did not.","A. Vindman","07:21","I did not."
"204","Devin Nunes: (07:23) Just to be clear, you did not discuss this with the New York Times, the Washington Post, Politico, CNN, or any other media outlet?","Devin Nunes","07:23","Just to be clear, you did not discuss this with the New York Times, the Washington Post, Politico, CNN, or any other media outlet?"
"205","A. Vindman: (07:30) I did not.","A. Vindman","07:30","I did not."
"206","Devin Nunes: (07:32) Did you ask or encourage any individual to share the substance of the July 25th phone call or any matter associated with the call or any member of the press?","Devin Nunes","07:32","Did you ask or encourage any individual to share the substance of the July 25th phone call or any matter associated with the call or any member of the press?"
"207","A. Vindman: (07:41) I did not.","A. Vindman","07:41","I did not."
"208","Devin Nunes: (07:42) Do you know of any individual who discussed the substance of the July 25th phone call or any matter associated with the call with any member of the press?","Devin Nunes","07:42","Do you know of any individual who discussed the substance of the July 25th phone call or any matter associated with the call with any member of the press?"
"209","A. Vindman: (07:51) We have an NSC press shop and they field any of these types of questions. I do not engage with the press at all.","A. Vindman","07:51","We have an NSC press shop and they field any of these types of questions. I do not engage with the press at all."
"210","Devin Nunes: (07:58) Let me ask the question again. Do you know of any individual who discussed the substance of the July 25th phone call or any matter associated with the call with any member of the press?","Devin Nunes","07:58","Let me ask the question again. Do you know of any individual who discussed the substance of the July 25th phone call or any matter associated with the call with any member of the press?"
"211","A. Vindman: (08:11) We have an NSC press shop whose job is to engage on any of these types of questions. I am not aware, but it is possible and likely that the press shop would field these types of questions.","A. Vindman","08:11","We have an NSC press shop whose job is to engage on any of these types of questions. I am not aware, but it is possible and likely that the press shop would field these types of questions."
"212","Devin Nunes: (08:26) Right, but the question is [crosstalk 00:08:27].","Devin Nunes","08:26","Right, but the question is [crosstalk 00:08:27]."
"213","A. Vindman: (08:27) I’m sorry.","A. Vindman","08:27","I’m sorry."
"214","Devin Nunes: (08:28) The question is, do you know any individual? Do you personally know any individual who discussed the substance of the July 25th phone call or any matter associated with the call with any member of the press?","Devin Nunes","08:28","The question is, do you know any individual? Do you personally know any individual who discussed the substance of the July 25th phone call or any matter associated with the call with any member of the press?"
"215","A. Vindman: (08:41) Thank you ranking member for clarifying. I do not.","A. Vindman","08:41","Thank you ranking member for clarifying. I do not."
"216","Devin Nunes: (08:46) Thank you. Ms. Williams, did you discuss the July 25th phone call with anyone outside the White House on July 25th or July 26th and if so, with whom?","Devin Nunes","08:46","Thank you. Ms. Williams, did you discuss the July 25th phone call with anyone outside the White House on July 25th or July 26th and if so, with whom?"
"217","J. WIlliams: (08:59) No, I did not discuss the call with anyone outside or inside the White House.","J. WIlliams","08:59","No, I did not discuss the call with anyone outside or inside the White House."
"218","Devin Nunes: (09:04) Ms. Williams, during your time on the NSC, have you ever accessed a colleague’s work computer without their prior authorization or approval?","Devin Nunes","09:04","Ms. Williams, during your time on the NSC, have you ever accessed a colleague’s work computer without their prior authorization or approval?"
"219","J. WIlliams: (09:12) I have not. And just to clarify, I’m in the office of the vice president, so not on the NSC.","J. WIlliams","09:12","I have not. And just to clarify, I’m in the office of the vice president, so not on the NSC."
"220","Devin Nunes: (09:17) Right, but representing the vice president?","Devin Nunes","09:17","Right, but representing the vice president?"
"221","J. WIlliams: (09:18) No, I have not. No.","J. WIlliams","09:18","No, I have not. No."
"222","Devin Nunes: (09:20) Thank you for that clarification. Lieutenant Colonel Vindman, did you discuss the July 25th phone call with anyone outside the White House on July 25th or the 26th, and if so, with whom?","Devin Nunes","09:20","Thank you for that clarification. Lieutenant Colonel Vindman, did you discuss the July 25th phone call with anyone outside the White House on July 25th or the 26th, and if so, with whom?"
"223","A. Vindman: (09:33) Yes, I did. My core function is to coordinate U.S. government policy, interagency policy, and I spoke to two individuals with regards to providing some sort of readout of the call.","A. Vindman","09:33","Yes, I did. My core function is to coordinate U.S. government policy, interagency policy, and I spoke to two individuals with regards to providing some sort of readout of the call."
"224","Devin Nunes: (09:48) Two individuals that were not in the White House?","Devin Nunes","09:48","Two individuals that were not in the White House?"
"225","A. Vindman: (09:51) Not in the White House, cleared U.S. government officials with appropriate need to know.","A. Vindman","09:51","Not in the White House, cleared U.S. government officials with appropriate need to know."
"226","Devin Nunes: (09:56) And what agencies were these officials with?","Devin Nunes","09:56","And what agencies were these officials with?"
"227","A. Vindman: (10:00) Department of state, department of state deputy assistant secretary George Kent, who is responsible for the portfolio, Eastern Europe including Ukraine, and an individual from the office of… An individual in the intelligence community.","A. Vindman","10:00","Department of state, department of state deputy assistant secretary George Kent, who is responsible for the portfolio, Eastern Europe including Ukraine, and an individual from the office of… An individual in the intelligence community."
"228","Devin Nunes: (10:20) As you know, the intelligence community has 17 different agencies. What agency was this individual from?","Devin Nunes","10:20","As you know, the intelligence community has 17 different agencies. What agency was this individual from?"
"229","Mr. Schiff: (10:28) If I could interject here, we don’t want to use these proceedings.","Mr. Schiff","10:28","If I could interject here, we don’t want to use these proceedings."
"230","Devin Nunes: (10:32) It’s our time [crosstalk 00:10:33].","Devin Nunes","10:32","It’s our time [crosstalk 00:10:33]."
"231","Mr. Schiff: (10:34) I know, but we need to protect the whistleblower. [crosstalk 00:10:37]","Mr. Schiff","10:34","I know, but we need to protect the whistleblower. [crosstalk 00:10:37]"
"232","Devin Nunes: (10:38) Please stop.","Devin Nunes","10:38","Please stop."
"233","Mr. Schiff: (10:40) I want to make sure that there’s no effort to out the whistleblower through the use of these proceedings. If the witness has a good faith belief that this may reveal the identity of the whistleblower, that is not the purpose that we are here for and I want to advise the witness accordingly.","Mr. Schiff","10:40","I want to make sure that there’s no effort to out the whistleblower through the use of these proceedings. If the witness has a good faith belief that this may reveal the identity of the whistleblower, that is not the purpose that we are here for and I want to advise the witness accordingly."
"234","Devin Nunes: (11:01) Mr. Vindman, you testified in your deposition that you did not know the whistleblower.","Devin Nunes","11:01","Mr. Vindman, you testified in your deposition that you did not know the whistleblower."
"235","A. Vindman: (11:07) Ranking member, it’s Lieutenant Colonel Vindman, please.","A. Vindman","11:07","Ranking member, it’s Lieutenant Colonel Vindman, please."
"236","Devin Nunes: (11:10) Lieutenant Colonel Vindman, you testified in the deposition that you did not know who the whistleblower was, or is.","Devin Nunes","11:10","Lieutenant Colonel Vindman, you testified in the deposition that you did not know who the whistleblower was, or is."
"237","A. Vindman: (11:20) I do not know who the whistleblower is, that is correct.","A. Vindman","11:20","I do not know who the whistleblower is, that is correct."
"238","Devin Nunes: (11:23) So how is it possible for you to name these people and then out the whistleblower?","Devin Nunes","11:23","So how is it possible for you to name these people and then out the whistleblower?"
"239","A. Vindman: (11:30) Per the advice of my counsel, I’ve been advised not to answer specific questions about members of the intelligence community.","A. Vindman","11:30","Per the advice of my counsel, I’ve been advised not to answer specific questions about members of the intelligence community."
"240","Devin Nunes: (11:40) Are you aware that this is the intelligence committee that’s conducting an impeachment hearing?","Devin Nunes","11:40","Are you aware that this is the intelligence committee that’s conducting an impeachment hearing?"
"241","A. Vindman: (11:45) Of course, I am.","A. Vindman","11:45","Of course, I am."
"242","Devin Nunes: (11:47) Wouldn’t the appropriate place for you to come to, to testify would be the intelligence committee about within the intelligence community?","Devin Nunes","11:47","Wouldn’t the appropriate place for you to come to, to testify would be the intelligence committee about within the intelligence community?"
"243","A. Vindman: (11:56) Ranking member, per the advice of my counsel and the instructions from the chairman, I’ve been advised not to provide any specifics on who I’ve spoken to with inside the intelligence community. What I can offer is that these were properly cleared individuals or was a properly cleared individual with a need to know.","A. Vindman","11:56","Ranking member, per the advice of my counsel and the instructions from the chairman, I’ve been advised not to provide any specifics on who I’ve spoken to with inside the intelligence community. What I can offer is that these were properly cleared individuals or was a properly cleared individual with a need to know."
"244","Devin Nunes: (12:17) Well this is a… I mean, you can really, you can plead the fifth, but you’re here to answer questions and you’re here under subpoena. So you can either answer the question or you can plead the fifth.","Devin Nunes","12:17","Well this is a… I mean, you can really, you can plead the fifth, but you’re here to answer questions and you’re here under subpoena. So you can either answer the question or you can plead the fifth."
"245","Michael Volkov: (12:32) Excuse me. On behalf of my client, we are following the rule of the committee, the rule of the chair, with regard to this issue. And this does not call for an answer that is invoking the fifth or any theoretical issue like that. We’re following the ruling of the chair.","Michael Volkov","12:32","Excuse me. On behalf of my client, we are following the rule of the committee, the rule of the chair, with regard to this issue. And this does not call for an answer that is invoking the fifth or any theoretical issue like that. We’re following the ruling of the chair."
